Stock,Date,Industry,Open,Close,High,Low,Volume,Adjust Close Price,Daily Value Traded,Beta,RSI,EPS,Total Revenue Quarter,Dividend per share Quarter
CAT,5/22/2025,Industrial,342,345.19,347.37,340.59,2.17429,343.93009,750.54178,1.54525,61.86398,6.10905,14249,1.41
CAT,5/21/2025,Industrial,346.64,342.51,348.42,341.65,2.09373,341.25987,717.12381,0.9883,60.23795,6.10905,14249,1.41
CAT,5/20/2025,Industrial,350.84,349.49,352.461,347.485,2.26604,348.2144,791.95867,1.81289,67.16366,6.10905,14249,1.41
CAT,5/19/2025,Industrial,349.7,352.57,352.96,348.54,2.27796,351.28316,803.14036,2.19839,70.4841,6.10905,14249,1.41
CAT,5/18/2025,Industrial,0,0,0,0,0,352.28947,0,3.16265,71.56137,6.10905,14249,1.41
CAT,5/17/2025,Industrial,0,0,0,0,0,352.28947,0,4.85521,71.56137,6.10905,14249,1.41
CAT,5/16/2025,Industrial,351.54,353.58,354.22,348.24,2.5617,352.28947,905.76553,4.85521,71.56137,6.10905,14249,1.41
CAT,5/15/2025,Industrial,349.44,349.81,351.34,348.5,1.58064,348.53323,552.92438,5.99972,69.97056,6.10905,14249,1.41
CAT,5/14/2025,Industrial,351.72,349.66,352.43,348.7807,2.0522,348.38378,717.5726,1.61763,69.90837,6.10905,14249,1.41
CAT,5/13/2025,Industrial,348.93,352.54,355.33,348.0672,4.13255,351.25326,1456.88812,1.30639,72.58851,6.10905,14249,1.41
CAT,5/12/2025,Industrial,343.11,342.55,351,339.73,4.59205,341.29973,1573.00536,1.44894,68.72671,6.10905,14249,1.41
CAT,5/11/2025,Industrial,0,0,0,0,0,324.43152,0,0.61082,59.81852,6.10905,14249,1.41
CAT,5/10/2025,Industrial,0,0,0,0,0,324.43152,0,0.98684,59.81852,6.10905,14249,1.41
CAT,5/9/2025,Industrial,325.65,325.62,327.74,323.31,1.64627,324.43152,536.05941,0.98684,59.81852,6.10905,14249,1.41
CAT,5/8/2025,Industrial,324.88,324.25,328.87,322.9,2.55344,323.06652,827.9513,1.03412,58.93966,6.10905,14249,1.41
CAT,5/7/2025,Industrial,322.74,320.29,322.8,318.11,1.55598,319.12097,498.36323,0.25112,56.37885,6.10905,14249,1.41
CAT,5/6/2025,Industrial,321.55,320.89,324.1,319.85,1.72418,319.71878,553.2734,1.62688,56.87793,6.10905,14249,1.41
CAT,5/5/2025,Industrial,319.38,323.11,326.47,319.38,1.82925,321.93068,591.048,1.53291,58.66207,6.10905,14249,1.41
CAT,5/4/2025,Industrial,0,0,0,0,0,322.4986,0,1.87756,59.10409,6.10905,14249,1.41
CAT,5/3/2025,Industrial,0,0,0,0,0,322.4986,0,2.059,59.10409,6.10905,14249,1.41
CAT,5/2/2025,Industrial,318.48,323.68,324.67,318.48,3.76524,322.4986,1218.73224,2.059,59.10409,6.10905,14249,1.41
CAT,5/1/2025,Industrial,311.375,313.96,318.89,311.0167,2.96123,312.81408,929.7084,0.69353,53.56359,6.10905,14249,1.41
CAT,4/30/2025,Industrial,315.21,309.27,316.05,302.175,5.12483,308.1412,1584.9571,-0.49152,50.56274,6.10905,14249,1.41
CAT,4/29/2025,Industrial,305,307.4,308.67,302.91,2.65101,306.27802,814.92109,-0.41371,49.35091,6.10905,14249,1.41
CAT,4/28/2025,Industrial,306.45,307.06,311.43,303.8501,2.1898,305.93926,672.4003,1.96991,49.14043,6.10905,14249,1.41
CAT,4/27/2025,Industrial,0,0,0,0,0,305.33149,0,2.78021,48.78586,6.10905,14249,1.41
CAT,4/26/2025,Industrial,0,0,0,0,0,305.33149,0,1.69842,48.78586,6.10905,14249,1.41
CAT,4/25/2025,Industrial,305.1,306.45,307.99,303.91,2.16257,305.33149,662.71958,1.69842,48.78586,6.10905,14249,1.41
CAT,4/24/2025,Industrial,297.43,306.86,308.21,297.07,2.8744,305.73999,882.03716,0.58279,48.99906,6.10905,14249,1.41
CAT,4/23/2025,Industrial,301.34,295.77,305.36,295.18,2.45833,294.69047,727.09938,0.80222,42.71091,6.10905,14249,1.41
CAT,4/22/2025,Industrial,287.5,291.17,293.2336,287,2.23122,290.10726,649.6652,1.1277,39.85472,6.10905,14249,1.41
CAT,4/21/2025,Industrial,289.33,284.74,291,282.4563,2.97831,283.70073,848.04342,1.86732,35.69331,6.10905,14249,1.41
CAT,4/20/2025,Industrial,0,0,0,0,0,291.77116,0,1.06917,39.44107,6.10905,14249,1.41
CAT,4/19/2025,Industrial,0,0,0,0,0,291.77116,0,0.59991,39.44107,6.10905,14249,1.41
CAT,4/18/2025,Industrial,0,0,0,0,0,291.77116,0,0.59991,39.44107,6.10905,14249,1.41
CAT,4/17/2025,Industrial,292.17,294.25,297.695,291.9,2.71762,291.77116,799.66086,0.59991,39.44107,6.10905,14249,1.41
CAT,4/16/2025,Industrial,292.71,290.14,295.7309,287.61,3.01744,287.69579,875.47917,0.71812,36.77706,6.10905,14249,1.41
CAT,4/15/2025,Industrial,296.83,293.43,301.73,292.39,3.61129,290.95807,1059.66112,1.52896,38.02026,6.10905,14249,1.41
CAT,4/14/2025,Industrial,298.67,298.12,302.48,295.71,2.75881,295.60856,822.45733,1.10811,39.80123,6.10905,14249,1.41
CAT,4/13/2025,Industrial,0,0,0,0,0,290.9779,0,1.06674,37.07591,6.10905,14249,1.41
CAT,4/12/2025,Industrial,0,0,0,0,0,290.9779,0,1.07283,37.07591,6.10905,14249,1.41
CAT,4/11/2025,Industrial,288.95,293.45,295.41,284.14,3.19793,290.9779,938.43285,1.07283,37.07591,6.10905,14249,1.41
CAT,4/10/2025,Industrial,296.68,289.16,298.27,279.8,4.11683,286.72404,1190.42112,1.07309,34.54833,6.10905,14249,1.41
CAT,4/9/2025,Industrial,270.76,301.01,301.8566,269.13,6.45733,298.47422,1943.72181,1.16719,38.51672,6.10905,14249,1.41
CAT,4/8/2025,Industrial,289.89,273.94,291.78,268.275,4.98901,271.63226,1366.68885,0.59566,18.71021,6.10905,14249,1.41
CAT,4/7/2025,Industrial,276,280.06,294.3492,267.3,7.8247,277.7007,2191.3852,0.73782,20.06733,6.10905,14249,1.41
CAT,4/6/2025,Industrial,0,0,0,0,0,285.65314,0,1.28969,22.01,6.10905,14249,1.41
CAT,4/5/2025,Industrial,0,0,0,0,0,285.65314,0,1.27237,22.01,6.10905,14249,1.41
CAT,4/4/2025,Industrial,285,288.08,294.2914,281.5013,7.21684,285.65314,2079.02784,1.27237,22.01,6.10905,14249,1.41
CAT,4/3/2025,Industrial,319.67,305.76,324.7,305,4.63869,303.1842,1418.32647,1.75039,27.44962,6.10905,14249,1.41
CAT,4/2/2025,Industrial,326.13,334.66,336.35,326.1,1.74762,331.84074,584.85717,3.06179,43.92839,6.10905,14249,1.41
CAT,4/1/2025,Industrial,327.01,330.57,332.2087,323.89,1.95541,327.78519,646.39988,1.2065,39.12595,6.10905,14249,1.41
CAT,3/31/2025,Industrial,325.63,329.8,331.98,322,2.83777,327.02168,935.89589,1.1675,38.20065,6.10905,14249,1.41
CAT,3/30/2025,Industrial,0,0,0,0,0,326.91261,0,1.42236,38.07579,6.10905,16215,1.41
CAT,3/29/2025,Industrial,0,0,0,0,0,326.91261,0,1.31079,38.07579,6.10905,16215,1.41
CAT,3/28/2025,Industrial,337,329.69,338.25,328.05,1.96549,326.91261,648.00339,1.31079,38.07579,6.10905,16215,1.41
CAT,3/27/2025,Industrial,341.08,339.3,341.995,336.63,1.48112,336.44165,502.54232,0.50065,45.54003,6.10905,16215,1.41
CAT,3/26/2025,Industrial,343.36,341.11,347.27,338.79,1.70509,338.2364,581.62291,0.76878,47.15681,6.10905,16215,1.41
CAT,3/25/2025,Industrial,343.58,342.62,344.81,340.83,1.67801,339.73368,574.91944,1.03173,48.49042,6.10905,16215,1.41
CAT,3/24/2025,Industrial,340.55,341.67,343.15,339.29,2.2775,338.79169,778.15206,1.19977,47.62512,6.10905,16215,1.41
CAT,3/23/2025,Industrial,0,0,0,0,0,332.9513,0,0.90914,42.01741,6.10905,16215,1.41
CAT,3/22/2025,Industrial,0,0,0,0,0,332.9513,0,1.07874,42.01741,6.10905,16215,1.41
CAT,3/21/2025,Industrial,331.21,335.78,335.95,329.21,6.7661,332.9513,2271.92139,1.07874,42.01741,6.10905,16215,1.41
CAT,3/20/2025,Industrial,334.57,336.25,339.7797,333.61,2.78287,333.41735,935.74105,1.06332,42.35342,6.10905,16215,1.41
CAT,3/19/2025,Industrial,336.93,338.62,342,336.67,2.40729,335.76738,815.15586,1.20058,44.001,6.10905,16215,1.41
CAT,3/18/2025,Industrial,342,336.71,342,335.35,3.31024,333.87347,1114.59192,1.14695,42.32193,6.10905,16215,1.41
CAT,3/17/2025,Industrial,339.74,342.64,344.3625,339.0015,1.68408,339.75351,577.0342,0.95698,46.3265,6.10905,16215,1.41
CAT,3/16/2025,Industrial,0,0,0,0,0,336.77879,0,0.93488,43.82972,6.10905,16215,1.41
CAT,3/15/2025,Industrial,0,0,0,0,0,336.77879,0,0.99347,43.82972,6.10905,16215,1.41
CAT,3/14/2025,Industrial,337.72,339.64,341.99,336.95,1.93612,336.77879,657.58346,0.99347,43.82972,6.10905,16215,1.41
CAT,3/13/2025,Industrial,336.03,333.31,340.65,331.67,2.4904,330.50211,830.07356,0.55446,38.19688,6.10905,16215,1.41
CAT,3/12/2025,Industrial,343.03,338.13,344.91,335.45,1.81667,335.28151,614.26961,0.27252,41.11194,6.10905,16215,1.41
CAT,3/11/2025,Industrial,343.92,339.77,345.15,336.37,3.1911,336.90769,1084.24005,1.18257,42.12772,6.10905,16215,1.41
CAT,3/10/2025,Industrial,345,345.21,352.41,341.85,2.80914,342.30186,969.74218,1.19968,45.59786,6.10905,16215,1.41
CAT,3/9/2025,Industrial,0,0,0,0,0,347.34898,0,0.94371,49.11271,6.10905,16215,1.41
CAT,3/8/2025,Industrial,0,0,0,0,0,347.34898,0,1.37919,49.11271,6.10905,16215,1.41
CAT,3/7/2025,Industrial,339.4,350.3,352.115,339.4,3.0638,347.34898,1073.25019,1.37919,49.11271,6.10905,16215,1.41
CAT,3/6/2025,Industrial,335.27,341.01,341.91,332.5201,2.2341,338.13725,761.84908,1.34553,41.46582,6.10905,16215,1.41
CAT,3/5/2025,Industrial,329.12,338.49,339.51,328.65,3.1891,335.63847,1079.47677,2.38245,39.16309,6.10905,16215,1.41
CAT,3/4/2025,Industrial,327.39,326.75,331.92,318.68,3.50023,323.99738,1143.70081,1.25004,26.68634,6.10905,16215,1.41
CAT,3/3/2025,Industrial,347.63,332.04,348.15,330.03,2.56966,329.24281,853.22825,1.03442,29.19124,6.10905,16215,1.41
CAT,3/2/2025,Industrial,0,0,0,0,0,341.05248,0,0.60344,36.31803,6.10905,16215,1.41
CAT,3/1/2025,Industrial,0,0,0,0,0,341.05248,0,0.52563,36.31803,6.10905,16215,1.41
CAT,2/28/2025,Industrial,341.98,343.95,344.9,338.74,3.21027,341.05248,1104.17202,0.52563,36.31803,6.10905,16215,1.41
CAT,2/27/2025,Industrial,343.65,340,346.92,338.46,1.97103,337.13575,670.14918,0.69947,31.14071,6.10905,16215,1.41
CAT,2/26/2025,Industrial,345.45,342.58,348.78,340.12,2.39775,339.69402,821.42257,-0.44143,32.75587,6.10905,16215,1.41
CAT,2/25/2025,Industrial,341,342.36,344.23,336.38,3.32354,339.47587,1137.84852,2.43018,32.47857,6.10905,16215,1.41
CAT,2/24/2025,Industrial,343.39,338.92,345.45,336.23,2.51329,336.06485,851.80459,1.50355,28.17826,6.10905,16215,1.41
CAT,2/23/2025,Industrial,0,0,0,0,0,337.17542,0,1.19628,28.73148,6.10905,16215,1.41
CAT,2/22/2025,Industrial,0,0,0,0,0,337.17542,0,1.19628,28.73148,6.10905,16215,1.41
CAT,2/21/2025,Industrial,350.53,340.04,352,337.5989,3.22524,337.17542,1096.71129,1.19628,28.73148,6.10905,16215,1.41
CAT,2/20/2025,Industrial,355,349.15,356.8514,347.4518,2.17407,346.20867,759.07514,1.20423,33.7336,6.10905,16215,1.41
CAT,2/19/2025,Industrial,351.87,353,353.8533,349.59,2.21112,350.02624,780.52642,69.12976,36.20733,6.10905,16215,1.41
CAT,2/18/2025,Industrial,355.47,354,356.93,351.11,3.12037,351.01781,1104.60992,1.19132,36.85924,6.10905,16215,1.41
CAT,2/17/2025,Industrial,0,0,0,0,0,350.34354,0,0.55146,36.13315,6.10905,16215,1.41
CAT,2/16/2025,Industrial,0,0,0,0,0,350.34354,0,1.94517,36.13315,6.10905,16215,1.41
CAT,2/15/2025,Industrial,0,0,0,0,0,350.34354,0,1.78508,36.13315,6.10905,16215,1.41
CAT,2/14/2025,Industrial,356.6,353.32,358.8762,352.8,2.04528,350.34354,722.63762,1.78508,36.13315,6.10905,16215,1.41
CAT,2/13/2025,Industrial,352.57,353.7,357.5882,350.42,3.54719,350.72034,1254.64181,2.05872,36.35006,6.10905,16215,1.41
CAT,2/12/2025,Industrial,357,352.04,358.93,351.44,2.83309,349.07433,997.36206,2.38757,34.76145,6.10905,16215,1.41
CAT,2/11/2025,Industrial,361.74,362.23,364.4199,360.9775,1.51685,359.17848,549.45002,0.15402,40.52705,6.10905,16215,1.41
CAT,2/10/2025,Industrial,365.33,363.22,366.235,361.55,1.94468,360.16014,706.34485,0.62211,41.14267,6.10905,16215,1.41
CAT,2/9/2025,Industrial,0,0,0,0,0,360.81458,0,0.66476,41.53324,6.10905,16215,1.41
CAT,2/8/2025,Industrial,0,0,0,0,0,360.81458,0,0.44939,41.53324,6.10905,16215,1.41
CAT,2/7/2025,Industrial,369.25,363.88,369.5299,362.58,1.80495,360.81458,656.78666,0.44939,41.53324,6.10905,16215,1.41
CAT,2/6/2025,Industrial,363.9,365.45,367.5382,362.515,3.00727,362.37136,1099.00828,-1.54844,42.42278,6.10905,16215,1.41
CAT,2/5/2025,Industrial,362.87,358.85,363,357.2,2.13445,355.82696,765.94559,1.79131,37.16987,6.10905,16215,1.41
CAT,2/4/2025,Industrial,369.66,361.95,369.66,359.41,2.70982,358.90084,980.81826,1.55035,38.71018,6.10905,16215,1.41
CAT,2/3/2025,Industrial,364.14,361.55,368.55,359.69,3.07928,358.50421,1113.31477,-2.12287,38.40435,6.10905,16215,1.41
CAT,2/2/2025,Industrial,0,0,0,0,0,368.3109,0,-4.43301,43.37331,6.10905,16215,1.41
CAT,2/1/2025,Industrial,0,0,0,0,0,368.3109,0,-1.74859,43.37331,6.10905,16215,1.41
CAT,1/31/2025,Industrial,377.46,371.44,378,371.28,2.859,368.3109,1061.94696,-1.74859,43.37331,6.10905,16215,1.41
CAT,1/30/2025,Industrial,373.5,374.98,380.81,373.16,4.2346,371.82107,1587.88918,-2.17875,45.32235,6.10905,16215,1.41
CAT,1/29/2025,Industrial,391.94,393.23,399.36,391.12,2.67582,389.91733,1052.21231,0.66254,57.744,6.10905,16215,1.41
CAT,1/28/2025,Industrial,394.04,390.29,396.88,386.48,1.78894,387.0021,698.205,0.79502,55.93751,6.10905,16215,1.41
CAT,1/27/2025,Industrial,397.19,394.98,399.54,389.92,2.96435,391.65259,1170.85975,2.68731,59.71935,6.10905,16215,1.41
CAT,1/26/2025,Industrial,0,0,0,0,0,404.19602,0,0.62003,71.89297,6.10905,16215,1.41
CAT,1/25/2025,Industrial,0,0,0,0,0,404.19602,0,0.62003,71.89297,6.10905,16215,1.41
CAT,1/24/2025,Industrial,405.73,407.63,409.4,405.28,1.93818,404.19602,790.06154,0.62003,71.89297,6.10905,16215,1.41
CAT,1/23/2025,Industrial,397.37,406.4,409.59,397.27,2.5874,402.97638,1051.51977,-29.09333,71.36596,6.10905,16215,1.41
CAT,1/22/2025,Industrial,398.68,397.61,400.4819,395.111,1.99479,394.26043,793.14885,12.86969,67.29694,6.10905,16215,1.41
CAT,1/21/2025,Industrial,391,398.36,402.58,390.8,3.14451,395.00411,1252.64621,-14.37411,68.06326,6.10905,16215,1.41
CAT,1/20/2025,Industrial,0,0,0,0,0,381.36995,0,-0.0598,61.33694,6.10905,16215,1.41
CAT,1/19/2025,Industrial,0,0,0,0,0,381.36995,0,-0.28421,61.33694,6.10905,16215,1.41
CAT,1/18/2025,Industrial,0,0,0,0,0,381.36995,0,-0.50945,61.33694,6.10905,16215,1.41
CAT,1/17/2025,Industrial,384.7,386.02,386.845,382,2.60587,381.36995,1005.91794,-0.50945,61.33694,6.10905,16215,1.41
CAT,1/16/2025,Industrial,376.31,380.55,381.42,374.72,1.97472,375.96584,751.47894,-0.51164,57.66706,6.10905,16215,1.41
CAT,1/15/2025,Industrial,379.14,374.89,379.94,374.33,1.98451,370.37402,743.9737,-1.16805,53.41879,6.10905,16215,1.41
CAT,1/14/2025,Industrial,365.49,371.57,372,365.18,2.33166,367.09402,866.37491,18.11175,50.72544,6.10905,16215,1.41
CAT,1/13/2025,Industrial,352.96,362.5,363.195,351.8,2.74595,358.13327,995.40833,3.571,42.25557,6.10905,16215,1.41
CAT,1/12/2025,Industrial,0,0,0,0,0,346.7718,0,1.33011,27.60442,6.10905,16215,1.41
CAT,1/11/2025,Industrial,0,0,0,0,0,346.7718,0,0.99252,27.60442,6.10905,16215,1.41
CAT,1/10/2025,Industrial,357.83,351,359.85,349.8,2.77405,346.7718,973.6898,0.99252,27.60442,6.10905,16215,1.41
CAT,1/9/2025,Industrial,0,0,0,0,0,356.7205,0,-0.15967,34.77961,6.10905,16215,1.41
CAT,1/8/2025,Industrial,362.45,361.07,362.88,357.7,1.82883,356.7205,660.33565,0.16246,34.77961,6.10905,16215,1.41
CAT,1/7/2025,Industrial,364.13,363,366.09,361.09,1.60763,358.62725,583.5686,0.54864,36.46652,6.10905,16215,1.41
CAT,1/6/2025,Industrial,367,364.2,370.84,362.5801,1.59098,359.8128,579.4331,1.42321,37.51712,6.10905,16215,1.41
CAT,1/5/2025,Industrial,0,0,0,0,0,359.40773,0,1.31019,36.94074,6.10905,16215,1.41
CAT,1/4/2025,Industrial,0,0,0,0,0,359.40773,0,0.92845,36.94074,6.10905,16215,1.41
CAT,1/3/2025,Industrial,361.59,363.79,364.48,359.49,1.39196,359.40773,506.38077,0.92845,36.94074,6.10905,16215,1.41
CAT,1/2/2025,Industrial,365.51,359.77,368.85,358.09,1.80373,355.43616,648.9283,-3.66471,31.15909,6.10905,16215,1.41
CAT,1/1/2025,Industrial,0,0,0,0,0,358.39014,0,0.68274,33.26558,6.10905,16215,1.41
CAT,12/31/2024,Industrial,363.5,362.76,365.7677,361.8,1.16807,358.39014,423.72944,0.75173,33.26558,6.10905,16215,1.41
CAT,12/30/2024,Industrial,360.43,363.01,364.8199,358.74,1.42264,358.63713,516.43109,3.06743,33.4411,6.10905,16106,1.41
CAT,12/29/2024,Industrial,0,0,0,0,0,360.46484,0,0.46301,34.69919,6.10905,16106,1.41
CAT,12/28/2024,Industrial,0,0,0,0,0,360.46484,0,0.54956,34.69919,6.10905,16106,1.41
CAT,12/27/2024,Industrial,363.39,364.86,367.4,361.7468,1.24582,360.46484,454.55098,0.54956,34.69919,6.10905,16106,1.41
CAT,12/26/2024,Industrial,365.05,367.12,367.49,363.865,1.09841,362.69762,403.24755,0.6282,36.24601,6.10905,16106,1.41
CAT,12/25/2024,Industrial,0,0,0,0,0,363.1422,0,2.06252,36.54724,6.10905,16106,1.41
CAT,12/24/2024,Industrial,364.45,367.57,367.57,362.66,0.88602,363.1422,325.67364,3.34332,36.54724,6.10905,16106,1.41
CAT,12/23/2024,Industrial,364.87,365.39,366.35,361.495,1.80488,360.98846,659.48328,1.95954,34.08294,6.10905,16106,1.41
CAT,12/22/2024,Industrial,0,0,0,0,0,361.63063,0,1.09912,34.45341,6.10905,16106,1.41
CAT,12/21/2024,Industrial,0,0,0,0,0,361.63063,0,1.09324,34.45341,6.10905,16106,1.41
CAT,12/20/2024,Industrial,358.5,366.04,371.49,357.24,5.14196,361.63063,1882.16304,1.09324,34.45341,6.10905,16106,1.41
CAT,12/19/2024,Industrial,368.44,360.37,369.57,360.01,2.6192,356.02893,943.8811,0.82623,28.12535,6.10905,16106,1.41
CAT,12/18/2024,Industrial,378.7,363.89,381.155,363.03,2.82073,359.50653,1026.43508,0.84886,29.78288,6.10905,16106,1.41
CAT,12/17/2024,Industrial,376.03,375.8,378.89,373.83,2.13865,371.27306,803.70467,0.52999,36.55061,6.10905,16106,1.41
CAT,12/16/2024,Industrial,381.77,378.92,382.315,377.76,1.31121,374.35548,496.84218,1.93049,38.68919,6.10905,16106,1.41
CAT,12/15/2024,Industrial,0,0,0,0,0,375.92632,0,1.50962,39.79091,6.10905,16106,1.41
CAT,12/14/2024,Industrial,0,0,0,0,0,375.92632,0,1.91492,39.79091,6.10905,16106,1.41
CAT,12/13/2024,Industrial,380.6,380.51,382.89,378.89,2.03506,375.92632,774.36182,1.91492,39.79091,6.10905,16106,1.41
CAT,12/12/2024,Industrial,389.05,380.78,389.87,380.15,1.80463,376.19307,687.16625,1.91014,39.97038,6.10905,16106,1.41
CAT,12/11/2024,Industrial,390.48,388.87,391.35,387.425,1.65162,384.18562,642.26391,0.17864,45.70616,6.10905,16106,1.41
CAT,12/10/2024,Industrial,390.72,388.39,395.4657,385.61,2.25098,383.7114,874.2589,-0.54793,45.27349,6.10905,16106,1.41
CAT,12/9/2024,Industrial,402.54,399.26,409.71,398.44,1.73979,394.45046,694.62736,-1.21098,54.38757,6.10905,16106,1.41
CAT,12/8/2024,Industrial,0,0,0,0,0,390.27141,0,1.5525,50.80926,6.10905,16106,1.41
CAT,12/7/2024,Industrial,0,0,0,0,0,390.27141,0,1.62297,50.80926,6.10905,16106,1.41
CAT,12/6/2024,Industrial,398.15,395.03,399.74,392.74,1.3311,390.27141,525.82404,1.62297,50.80926,6.10905,16106,1.41
CAT,12/5/2024,Industrial,400.5,394.98,401.43,394.21,1.29139,390.22201,510.07125,1.51869,50.76686,6.10905,16106,1.41
CAT,12/4/2024,Industrial,398.57,399.51,401.47,396.1292,1.19393,394.69745,476.98498,1.68374,54.73536,6.10905,16106,1.41
CAT,12/3/2024,Industrial,403.52,399.26,405.53,396.595,1.71615,394.45046,685.19085,-0.3962,54.5533,6.10905,16106,1.41
CAT,12/2/2024,Industrial,407.46,402.51,408.145,400.79,1.54865,397.66131,623.34751,4.69164,57.33712,6.10905,16106,1.41
CAT,12/1/2024,Industrial,0,0,0,0,0,401.21794,0,1.71041,60.51329,6.10905,16106,1.41
CAT,11/30/2024,Industrial,0,0,0,0,0,401.21794,0,1.66788,60.51329,6.10905,16106,1.41
CAT,11/29/2024,Industrial,407.33,406.11,411.19,405,1.96211,401.21794,796.8333,1.66788,60.51329,6.10905,16106,1.41
CAT,11/28/2024,Industrial,0,0,0,0,0,398.83697,0,1.62736,59.10508,6.10905,16106,1.41
CAT,11/27/2024,Industrial,408.395,403.7,412.1199,403.24,1.37192,398.83697,553.84491,2.18431,59.10508,6.10905,16106,1.41
CAT,11/26/2024,Industrial,403.65,407.83,408.41,401.76,1.79671,402.91722,732.75387,-5.93015,62.6611,6.10905,16106,1.41
CAT,11/25/2024,Industrial,400,405.65,407.15,400,4.39802,400.76348,1784.05681,0.35151,61.52655,6.10905,16106,1.41
CAT,11/24/2024,Industrial,0,0,0,0,0,392.70178,0,4.6598,56.98354,6.10905,16106,1.41
CAT,11/23/2024,Industrial,0,0,0,0,0,392.70178,0,3.49378,56.98354,6.10905,16106,1.41
CAT,11/22/2024,Industrial,390.36,397.49,398.16,387.89,1.89341,392.70178,752.61035,3.49378,56.98354,6.10905,16106,1.41
CAT,11/21/2024,Industrial,383.92,389.59,392.02,379,1.83355,384.89694,714.33158,3.23593,51.87489,6.10905,16106,1.41
CAT,11/20/2024,Industrial,384.01,381.5,386.2,378.47,1.85973,376.9044,709.48509,-0.0373,45.74826,6.10905,16106,1.41
CAT,11/19/2024,Industrial,378.03,382.33,383.25,378.03,1.79341,377.7244,685.6733,0.3627,46.30991,6.10905,16106,1.41
CAT,11/18/2024,Industrial,386,384.46,386.3,382.92,1.6263,379.82874,625.24845,0.52191,47.70557,6.10905,16106,1.41
CAT,11/17/2024,Industrial,0,0,0,0,0,379.44344,0,-0.45161,47.43624,6.10905,16106,1.41
CAT,11/16/2024,Industrial,0,0,0,0,0,379.44344,0,-0.44446,47.43624,6.10905,16106,1.41
CAT,11/15/2024,Industrial,385.99,384.07,388.49,382.2,2.16545,379.44344,831.68553,-0.44446,47.43624,6.10905,16106,1.41
CAT,11/14/2024,Industrial,388.5,387.36,390.175,386.205,1.37246,382.69381,531.63688,-2.52644,49.43049,6.10905,16106,1.41
CAT,11/13/2024,Industrial,388.95,387.07,391.2,385.67,2.0022,382.4073,774.99155,2.50506,49.25588,6.10905,16106,1.41
CAT,11/12/2024,Industrial,397.79,393.01,398.73,391.15,1.73737,388.27575,682.80457,-3.60067,52.71803,6.10905,16106,1.41
CAT,11/11/2024,Industrial,397.91,396.54,402.08,395.0101,1.85918,391.76322,737.24003,-4.01494,54.84535,6.10905,16106,1.41
CAT,11/10/2024,Industrial,0,0,0,0,0,388.63141,0,5.84433,53.27303,6.10905,16106,1.41
CAT,11/9/2024,Industrial,0,0,0,0,0,388.63141,0,5.84653,53.27303,6.10905,16106,1.41
CAT,11/8/2024,Industrial,400.96,393.37,403.06,392.4,3.34586,388.63141,1316.16174,5.84653,53.27303,6.10905,16106,1.41
CAT,11/7/2024,Industrial,414.92,408.21,418.5,407.54,3.2111,403.29264,1310.80395,5.90106,62.77502,6.10905,16106,1.41
CAT,11/6/2024,Industrial,405.17,416.88,418.3041,404.01,4.72005,411.8582,1967.69403,3.35808,69.50003,6.10905,16106,1.41
CAT,11/5/2024,Industrial,377.13,383.37,386.07,375.65,1.72412,378.75187,660.97397,1.73057,50.44825,6.10905,16106,1.41
CAT,11/4/2024,Industrial,378.1,376.52,381.485,375.3,1.79375,371.98439,675.38313,0.62212,43.78268,6.10905,16106,1.41
CAT,11/3/2024,Industrial,0,0,0,0,0,375.05692,0,0.50961,46.41489,6.10905,16106,1.41
CAT,11/2/2024,Industrial,0,0,0,0,0,375.05692,0,0.41782,46.41489,6.10905,16106,1.41
CAT,11/1/2024,Industrial,378.07,379.63,383.265,376.94,1.63336,375.05692,620.07284,0.41782,46.41489,6.10905,16106,1.41
CAT,10/31/2024,Industrial,377.35,376.2,378.9132,372.75,2.39449,371.66824,900.80639,-0.20451,42.8992,6.10905,16106,1.41
CAT,10/30/2024,Industrial,374,379.24,388.26,367.2,4.03746,374.67162,1531.16785,4.70201,45.3478,6.10905,16106,1.41
CAT,10/29/2024,Industrial,389.5,387.51,389.6,385.55,2.18642,382.842,847.25768,4.06681,52.98775,6.10905,16106,1.41
CAT,10/28/2024,Industrial,388.39,390.61,391.57,387.37,3.21393,385.90466,1255.39476,4.24536,56.2886,6.10905,16106,1.41
CAT,10/27/2024,Industrial,0,0,0,0,0,381.32055,0,0.80319,52.1453,6.10905,16106,1.41
CAT,10/26/2024,Industrial,0,0,0,0,0,381.32055,0,0.71077,52.1453,6.10905,16106,1.41
CAT,10/25/2024,Industrial,389.61,385.97,392.03,384.31,1.60688,381.32055,620.20863,0.71077,52.1453,6.10905,16106,1.41
CAT,10/24/2024,Industrial,386.95,387.06,388.36,382.219,1.84425,382.39742,713.83347,0.74525,53.24624,6.10905,16106,1.41
CAT,10/23/2024,Industrial,386.95,385.73,390.03,382.6933,1.50124,381.08344,579.07176,0.07045,52.10041,6.10905,16106,1.41
CAT,10/22/2024,Industrial,389.73,388.46,391.29,385.725,1.52387,383.78056,591.96332,1.10547,54.6534,6.10905,16106,1.41
CAT,10/21/2024,Industrial,392.29,390.48,393.15,389.24,2.37609,385.77622,927.81523,0.79533,56.55755,6.10905,16106,1.41
CAT,10/20/2024,Industrial,0,0,0,0,0,387.72249,0,1.34289,59.79444,6.10905,16106,1.41
